Source;Target;Type;Label
381;379;Directed;DATA MINING WITH BIG DATA REVOLUTION HYBRID
382;383;Directed;Machine Learning for Astronomical Big Data Processing
385;387;Directed;The Value of Data Mining for Surveillance Video in Big Data Era
386;387;Directed;The Value of Data Mining for Surveillance Video in Big Data Era
388;389;Directed;An REA Ontology-Based Model for Mapping Big Data to Accounting Information Systems Elements
391;392;Directed;Reform of Teaching Mode in Universities Based on Big Data
395;394;Directed;Security Issues of Big Data Applications Served by Mobile Operators
395;396;Directed;Security Issues of Big Data Applications Served by Mobile Operators
396;394;Directed;Security Issues of Big Data Applications Served by Mobile Operators
398;397;Directed;A Data Science and Engineering Solution for Fast k-Means Clustering of Big Data
399;397;Directed;A Data Science and Engineering Solution for Fast k-Means Clustering of Big Data
399;398;Directed;A Data Science and Engineering Solution for Fast k-Means Clustering of Big Data
399;400;Directed;A Data Science and Engineering Solution for Fast k-Means Clustering of Big Data
400;397;Directed;A Data Science and Engineering Solution for Fast k-Means Clustering of Big Data
400;398;Directed;A Data Science and Engineering Solution for Fast k-Means Clustering of Big Data
402;401;Directed;EXPLORING COMPLEX AND BIG DATA
402;403;Directed;EXPLORING COMPLEX AND BIG DATA
403;401;Directed;EXPLORING COMPLEX AND BIG DATA
404;405;Directed;Bibliometric Analysis on Domestic Big Data Governance
407;406;Directed;Study on the Countermeasure of Security Problems of Big Data Caused by Data Fragmentation
407;408;Directed;Study on the Countermeasure of Security Problems of Big Data Caused by Data Fragmentation
408;406;Directed;Study on the Countermeasure of Security Problems of Big Data Caused by Data Fragmentation
411;171;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
411;409;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
411;410;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
411;413;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
412;171;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
412;409;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
412;410;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
412;411;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
412;413;Directed;Big Earth Data: a new challenge and opportunity for Digital Earth's development
415;414;Directed;Big Data and Big Data Technologies
415;416;Directed;Big Data and Big Data Technologies
416;414;Directed;Big Data and Big Data Technologies
417;418;Directed;Big Data and Survey Research: Supplement or Substitute?
419;420;Directed;Towards Big Management
421;424;Directed;A Goal-Oriented Big Data Analytics Framework for Aligning with Business
422;421;Directed;IRIS: A Goal-Oriented Big Data Analytics Framework on Spark for Better Business Decisions
422;424;Directed;IRIS: A Goal-Oriented Big Data Analytics Framework on Spark for Better Business Decisions
423;421;Directed;IRIS: A Goal-Oriented Big Data Analytics Framework on Spark for Better Business Decisions
423;422;Directed;IRIS: A Goal-Oriented Big Data Analytics Framework on Spark for Better Business Decisions
423;424;Directed;IRIS: A Goal-Oriented Big Data Analytics Framework on Spark for Better Business Decisions
426;425;Directed;Is Big Data for Everyone? The Challenges of Big Data Adoption in SMEs
426;427;Directed;Is Big Data for Everyone? The Challenges of Big Data Adoption in SMEs
427;425;Directed;Is Big Data for Everyone? The Challenges of Big Data Adoption in SMEs
428;429;Directed;Research on Big Data Application in Intelligent Safety Supervision
430;431;Directed;Big data technologies and Management: What conceptual modeling can do
433;432;Directed;Big Data: We're Almost at Infinity
433;434;Directed;Big Data: We're Almost at Infinity
434;432;Directed;Big Data: We're Almost at Infinity
437;436;Directed;Application of Big Data in Higher Education for Learning Analytics
437;438;Directed;Application of Big Data in Higher Education for Learning Analytics
438;436;Directed;Application of Big Data in Higher Education for Learning Analytics
439;440;Directed;A Simple Analysis of Revolution and Innovation of Marketing Mix Theory from Big Data Perspective
441;442;Directed;Big Data Layers and Analytics: A Survey
443;444;Directed;Organizing Successfully for Big Data to Transform Organizations
445;446;Directed;Challenges of software testing for astronomical big data
448;449;Directed;Role of Big Data in various sectors
452;451;Directed;Characterizing Big Data Software Architectures: A Systematic Mapping Study
452;453;Directed;Characterizing Big Data Software Architectures: A Systematic Mapping Study
453;451;Directed;Characterizing Big Data Software Architectures: A Systematic Mapping Study
455;454;Directed;Security Integration in Big Data Life Cycle
455;456;Directed;Security Integration in Big Data Life Cycle
456;454;Directed;Security Integration in Big Data Life Cycle
458;457;Directed;Big Data as a Challenge and Opportunity in Digital Forensic Investigation
458;459;Directed;Big Data as a Challenge and Opportunity in Digital Forensic Investigation
459;457;Directed;Big Data as a Challenge and Opportunity in Digital Forensic Investigation
462;460;Directed;Measurement Metric Proposed For Big Data Analytics System
462;461;Directed;Measurement Metric Proposed For Big Data Analytics System
462;464;Directed;Measurement Metric Proposed For Big Data Analytics System
463;460;Directed;Measurement Metric Proposed For Big Data Analytics System
463;461;Directed;Measurement Metric Proposed For Big Data Analytics System
463;462;Directed;Measurement Metric Proposed For Big Data Analytics System
463;464;Directed;Measurement Metric Proposed For Big Data Analytics System
466;421;Directed;A Goal-Oriented Big Data Analytics Framework for Aligning with Business
466;424;Directed;A Goal-Oriented Big Data Analytics Framework for Aligning with Business
466;467;Directed;A Goal-Oriented Big Data Analytics Framework for Aligning with Business
467;421;Directed;A Goal-Oriented Big Data Analytics Framework for Aligning with Business
467;424;Directed;A Goal-Oriented Big Data Analytics Framework for Aligning with Business
467;466;Directed;A Goal-Oriented Big Data Analytics Framework for Aligning with Business
471;468;Directed;Patent Abstract Analysis on Chinese big Data
471;469;Directed;Patent Abstract Analysis on Chinese big Data
471;470;Directed;Patent Abstract Analysis on Chinese big Data
471;473;Directed;Patent Abstract Analysis on Chinese big Data
472;468;Directed;Patent Abstract Analysis on Chinese big Data
472;469;Directed;Patent Abstract Analysis on Chinese big Data
472;470;Directed;Patent Abstract Analysis on Chinese big Data
472;471;Directed;Patent Abstract Analysis on Chinese big Data
472;473;Directed;Patent Abstract Analysis on Chinese big Data
476;474;Directed;Big Data In Genomics
476;475;Directed;Big Data In Genomics
476;478;Directed;Big Data In Genomics
477;474;Directed;Big Data In Genomics
477;475;Directed;Big Data In Genomics
477;476;Directed;Big Data In Genomics
477;478;Directed;Big Data In Genomics
480;481;Directed;Big Data Educational Portal for Small and Medium Sized Enterprises (SMEs)
486;483;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
486;484;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
486;485;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
486;488;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
487;483;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
487;484;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
487;485;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
487;486;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
487;488;Directed;A Model-Driven Methodology for Big Data Analytics-as-a-Service
490;489;Directed;Approaches and Challenges of Big Data Analytics-Study of a Beginner
490;491;Directed;Approaches and Challenges of Big Data Analytics-Study of a Beginner
491;489;Directed;Approaches and Challenges of Big Data Analytics-Study of a Beginner
493;494;Directed;Agent-based modelling as a foundation for big data
496;497;Directed;Identifying and prioritizing critical factors for promoting the implementation and usage of big data in healthcare
499;498;Directed;Big Data Knowledge in Global Health Education
500;498;Directed;Big Data Knowledge in Global Health Education
500;499;Directed;Big Data Knowledge in Global Health Education
500;501;Directed;Big Data Knowledge in Global Health Education
501;498;Directed;Big Data Knowledge in Global Health Education
501;499;Directed;Big Data Knowledge in Global Health Education
504;502;Directed;Big Data Management in US Hospitals Benefits and Barriers
504;503;Directed;Big Data Management in US Hospitals Benefits and Barriers
504;506;Directed;Big Data Management in US Hospitals Benefits and Barriers
505;502;Directed;Big Data Management in US Hospitals Benefits and Barriers
505;503;Directed;Big Data Management in US Hospitals Benefits and Barriers
505;504;Directed;Big Data Management in US Hospitals Benefits and Barriers
505;506;Directed;Big Data Management in US Hospitals Benefits and Barriers
508;507;Directed;Research on Web Based Information Importance Ranking Algorithm for Marine Big Data
509;507;Directed;Research on Web Based Information Importance Ranking Algorithm for Marine Big Data
509;508;Directed;Research on Web Based Information Importance Ranking Algorithm for Marine Big Data
509;510;Directed;Research on Web Based Information Importance Ranking Algorithm for Marine Big Data
510;507;Directed;Research on Web Based Information Importance Ranking Algorithm for Marine Big Data
510;508;Directed;Research on Web Based Information Importance Ranking Algorithm for Marine Big Data
512;511;Directed;Simplifying Big Data Analytics Systems with a Reference Architecture
512;513;Directed;Simplifying Big Data Analytics Systems with a Reference Architecture
513;511;Directed;Simplifying Big Data Analytics Systems with a Reference Architecture
515;514;Directed;A Big Data Architecture for Managing Oceans of Data and Maritime Applications
516;514;Directed;A Big Data Architecture for Managing Oceans of Data and Maritime Applications
516;515;Directed;A Big Data Architecture for Managing Oceans of Data and Maritime Applications
516;517;Directed;A Big Data Architecture for Managing Oceans of Data and Maritime Applications
517;514;Directed;A Big Data Architecture for Managing Oceans of Data and Maritime Applications
517;515;Directed;A Big Data Architecture for Managing Oceans of Data and Maritime Applications
518;519;Directed;A Big Data Privacy Protection Solution Based on Compressive Sensing Theory
521;520;Directed;Analysis and Establishment of Big data Model
521;522;Directed;Analysis and Establishment of Big data Model
522;520;Directed;Analysis and Establishment of Big data Model
524;523;Directed;Comparative study of tools for Big Data Analytics: An Analytical Study
524;525;Directed;Comparative study of tools for Big Data Analytics: An Analytical Study
525;523;Directed;Comparative study of tools for Big Data Analytics: An Analytical Study
527;526;Directed;Big Spatial Data Processing With Apache Spark
528;526;Directed;Big Spatial Data Processing With Apache Spark
528;527;Directed;Big Spatial Data Processing With Apache Spark
528;529;Directed;Big Spatial Data Processing With Apache Spark
529;526;Directed;Big Spatial Data Processing With Apache Spark
529;527;Directed;Big Spatial Data Processing With Apache Spark
532;531;Directed;Big Data Facilitation, Utilization, and Monetization: Exploring the 3Vs in a New Product Development Process
532;533;Directed;Big Data Facilitation, Utilization, and Monetization: Exploring the 3Vs in a New Product Development Process
533;531;Directed;Big Data Facilitation, Utilization, and Monetization: Exploring the 3Vs in a New Product Development Process
536;534;Directed;A Survey on Big Data and Collective Intelligence
536;535;Directed;A Survey on Big Data and Collective Intelligence
536;538;Directed;A Survey on Big Data and Collective Intelligence
537;534;Directed;A Survey on Big Data and Collective Intelligence
537;535;Directed;A Survey on Big Data and Collective Intelligence
537;536;Directed;A Survey on Big Data and Collective Intelligence
537;538;Directed;A Survey on Big Data and Collective Intelligence
540;539;Directed;Research on Impact Mechanism of Big Data on Brand Ecosystem
540;541;Directed;Research on Impact Mechanism of Big Data on Brand Ecosystem
541;539;Directed;Research on Impact Mechanism of Big Data on Brand Ecosystem
542;338;Directed;The role of big data analytics in Internet of Things
542;336;Directed;The role of big data analytics in Internet of Things
543;542;Directed;The role of big data analytics in Internet of Things
543;338;Directed;The role of big data analytics in Internet of Things
543;336;Directed;The role of big data analytics in Internet of Things
544;542;Directed;The role of big data analytics in Internet of Things
544;338;Directed;The role of big data analytics in Internet of Things
544;336;Directed;The role of big data analytics in Internet of Things
544;543;Directed;The role of big data analytics in Internet of Things
545;542;Directed;The role of big data analytics in Internet of Things
545;338;Directed;The role of big data analytics in Internet of Things
545;336;Directed;The role of big data analytics in Internet of Things
545;543;Directed;The role of big data analytics in Internet of Things
545;544;Directed;The role of big data analytics in Internet of Things
546;542;Directed;The role of big data analytics in Internet of Things
546;338;Directed;The role of big data analytics in Internet of Things
546;336;Directed;The role of big data analytics in Internet of Things
546;543;Directed;The role of big data analytics in Internet of Things
546;544;Directed;The role of big data analytics in Internet of Things
546;545;Directed;The role of big data analytics in Internet of Things
548;547;Directed;Impact of Big Data on Electric-power Industry
548;549;Directed;Impact of Big Data on Electric-power Industry
549;547;Directed;Impact of Big Data on Electric-power Industry
551;550;Directed;Hyperbolic Tangent Activation Function on FIMT-DD Algorithm Analysis for Airline Big Data
552;550;Directed;Hyperbolic Tangent Activation Function on FIMT-DD Algorithm Analysis for Airline Big Data
552;551;Directed;Hyperbolic Tangent Activation Function on FIMT-DD Algorithm Analysis for Airline Big Data
552;553;Directed;Hyperbolic Tangent Activation Function on FIMT-DD Algorithm Analysis for Airline Big Data
553;550;Directed;Hyperbolic Tangent Activation Function on FIMT-DD Algorithm Analysis for Airline Big Data
553;551;Directed;Hyperbolic Tangent Activation Function on FIMT-DD Algorithm Analysis for Airline Big Data
555;556;Directed;Holistic Perspective of Big Data in Healthcare
557;558;Directed;Hadoop Map Only Job for Enciphering Patient-Generated Health Data
560;559;Directed;Can Sensors Collect Big Data? An Energy-Efficient Big Data Gathering Algorithm for a WSN
561;559;Directed;Can Sensors Collect Big Data? An Energy-Efficient Big Data Gathering Algorithm for a WSN
561;560;Directed;Can Sensors Collect Big Data? An Energy-Efficient Big Data Gathering Algorithm for a WSN
561;562;Directed;Can Sensors Collect Big Data? An Energy-Efficient Big Data Gathering Algorithm for a WSN
562;559;Directed;Can Sensors Collect Big Data? An Energy-Efficient Big Data Gathering Algorithm for a WSN
562;560;Directed;Can Sensors Collect Big Data? An Energy-Efficient Big Data Gathering Algorithm for a WSN
565;564;Directed;Big Data in Wisdom Manufacturing for Industry 4.0
565;566;Directed;Big Data in Wisdom Manufacturing for Industry 4.0
566;564;Directed;Big Data in Wisdom Manufacturing for Industry 4.0
569;567;Directed;A Novel Distributed Recommendation Framework Using Big Data in Social Context
569;568;Directed;A Novel Distributed Recommendation Framework Using Big Data in Social Context
569;571;Directed;A Novel Distributed Recommendation Framework Using Big Data in Social Context
570;567;Directed;A Novel Distributed Recommendation Framework Using Big Data in Social Context
570;568;Directed;A Novel Distributed Recommendation Framework Using Big Data in Social Context
570;569;Directed;A Novel Distributed Recommendation Framework Using Big Data in Social Context
570;571;Directed;A Novel Distributed Recommendation Framework Using Big Data in Social Context
572;573;Directed;Big Data in Social Welfare: The Development of a Critical Perspective on Social Work's Latest Electronic Turn
575;574;Directed;Utilizing big data in tourism marketing
576;574;Directed;Utilizing big data in tourism marketing
576;575;Directed;Utilizing big data in tourism marketing
576;577;Directed;Utilizing big data in tourism marketing
577;574;Directed;Utilizing big data in tourism marketing
577;575;Directed;Utilizing big data in tourism marketing
579;580;Directed;A Survey on Big Data in Financial Sector
581;582;Directed;A Data Model for Integrating Data Management and Data Mining in Social Big Data
585;584;Directed;Can big data tame a naughty world?
585;586;Directed;Can big data tame a naughty world?
586;584;Directed;Can big data tame a naughty world?
588;587;Directed;How to teach the undergraduate courses about GIS in big data era
589;587;Directed;How to teach the undergraduate courses about GIS in big data era
589;588;Directed;How to teach the undergraduate courses about GIS in big data era
589;590;Directed;How to teach the undergraduate courses about GIS in big data era
590;587;Directed;How to teach the undergraduate courses about GIS in big data era
590;588;Directed;How to teach the undergraduate courses about GIS in big data era
593;591;Directed;Resource management in big data initiatives: Processes and dynamic capabilities
593;592;Directed;Resource management in big data initiatives: Processes and dynamic capabilities
593;595;Directed;Resource management in big data initiatives: Processes and dynamic capabilities
594;591;Directed;Resource management in big data initiatives: Processes and dynamic capabilities
594;592;Directed;Resource management in big data initiatives: Processes and dynamic capabilities
594;593;Directed;Resource management in big data initiatives: Processes and dynamic capabilities
594;595;Directed;Resource management in big data initiatives: Processes and dynamic capabilities
598;596;Directed;Review Article on Potentials of Big Data in the Halal Industry
598;597;Directed;Review Article on Potentials of Big Data in the Halal Industry
598;600;Directed;Review Article on Potentials of Big Data in the Halal Industry
599;596;Directed;Review Article on Potentials of Big Data in the Halal Industry
599;597;Directed;Review Article on Potentials of Big Data in the Halal Industry
599;598;Directed;Review Article on Potentials of Big Data in the Halal Industry
599;600;Directed;Review Article on Potentials of Big Data in the Halal Industry
603;601;Directed;Big Data and cloud computing: innovation opportunities and challenges
603;602;Directed;Big Data and cloud computing: innovation opportunities and challenges
603;605;Directed;Big Data and cloud computing: innovation opportunities and challenges
604;601;Directed;Big Data and cloud computing: innovation opportunities and challenges
604;602;Directed;Big Data and cloud computing: innovation opportunities and challenges
604;603;Directed;Big Data and cloud computing: innovation opportunities and challenges
604;605;Directed;Big Data and cloud computing: innovation opportunities and challenges
607;606;Directed;Requirements Analysis and Application Research of Big Data in Power Network Dispatching and Planning
607;608;Directed;Requirements Analysis and Application Research of Big Data in Power Network Dispatching and Planning
608;606;Directed;Requirements Analysis and Application Research of Big Data in Power Network Dispatching and Planning
610;611;Directed;The Role of Big Data Management to Enhance Business Performance
615;613;Directed;HB-File: An efficient and effective high-dimensional big data storage structure based on US-ELM
615;614;Directed;HB-File: An efficient and effective high-dimensional big data storage structure based on US-ELM
615;617;Directed;HB-File: An efficient and effective high-dimensional big data storage structure based on US-ELM
616;613;Directed;HB-File: An efficient and effective high-dimensional big data storage structure based on US-ELM
616;614;Directed;HB-File: An efficient and effective high-dimensional big data storage structure based on US-ELM
616;615;Directed;HB-File: An efficient and effective high-dimensional big data storage structure based on US-ELM
616;617;Directed;HB-File: An efficient and effective high-dimensional big data storage structure based on US-ELM
619;620;Directed;A Synergetic Model for Implementing Big Data in Organizations: An Empirical Study
622;621;Directed;The future of Big Data in facilities management: opportunities and challenges
623;621;Directed;The future of Big Data in facilities management: opportunities and challenges
623;622;Directed;The future of Big Data in facilities management: opportunities and challenges
623;624;Directed;The future of Big Data in facilities management: opportunities and challenges
624;621;Directed;The future of Big Data in facilities management: opportunities and challenges
624;622;Directed;The future of Big Data in facilities management: opportunities and challenges
625;626;Directed;The Etymology of Big Data on Government Processes
630;628;Directed;How AUDI AG Established Big Data Analytics in Its Digital Transformation
630;629;Directed;How AUDI AG Established Big Data Analytics in Its Digital Transformation
630;632;Directed;How AUDI AG Established Big Data Analytics in Its Digital Transformation
631;628;Directed;How AUDI AG Established Big Data Analytics in Its Digital Transformation
631;629;Directed;How AUDI AG Established Big Data Analytics in Its Digital Transformation
631;630;Directed;How AUDI AG Established Big Data Analytics in Its Digital Transformation
631;632;Directed;How AUDI AG Established Big Data Analytics in Its Digital Transformation
633;634;Directed;A BIG DATA ARCHITECTURE FOR LEARNING ANALYTICS IN HIGHER EDUCATION
635;636;Directed;Research on Precision Marketing of University Teaching Materials in Big Data Era
638;637;Directed;Data science, learning, and applications to biomedical and health sciences
638;639;Directed;Data science, learning, and applications to biomedical and health sciences
639;637;Directed;Data science, learning, and applications to biomedical and health sciences
641;642;Directed;MAKING SENSE OF BIG DATA FOR SECURITY
644;643;Directed;Quality profile-based cloud service selection for fulfilling Big data processing requirements
644;645;Directed;Quality profile-based cloud service selection for fulfilling Big data processing requirements
645;643;Directed;Quality profile-based cloud service selection for fulfilling Big data processing requirements
647;646;Directed;Research Overview of Big Data in the Field of Equipment Support
647;648;Directed;Research Overview of Big Data in the Field of Equipment Support
648;646;Directed;Research Overview of Big Data in the Field of Equipment Support
649;650;Directed;A framework for Business Process Data Management based on Big Data Approach
651;652;Directed;Saving Costs with a Big Data Strategy Framework
